123,1.72380946755345E+016,,,,,,,,,1.72380946755345E+016,,
124,4.30931599649739E+016,,,,,,,,,4.30931599649739E+016,,
125,2.2589821147175E+017,,,,,,,,,2.2589821147175E+017,,
126,1.06083654945589E+017,,,,,,,,,1.06083654945589E+017,,
127,2551312683979399,,,,,,,,,2551312683979399,,
128,5225572588311733,,,,,,,,,5225572588311733,,
129,0,,,,,,,,,0,,
130,0,,,,,,,,,0,,
131,4.95461251202654E+016,,,,,,,,,4.95461251202654E+016,,
132,810247161614101,,,,,,,,,810247161614101,,
133,6912752744753370,,,,,,,,,6912752744753370,,
134,1.21384394954561E+017,,,,,,,,,1.21384394954561E+017,,
135,2.71629382983099E+017,,,,,,,,,2.71629382983099E+017,,
136,1.33371956771521E+016,,,,,,,,,1.33371956771521E+016,,
137,0,,,,,,,,,0,,
138,0,,,,,,,,,0,,
139,403113040808140,,,,,,,,,403113040808140,,
140,104070894323898,,,,,,,,,104070894323898,,
141,619711785124211,,,,,,,,,619711785124211,,
142,1.47341837088556E+017,,,,,,,,,1.47341837088556E+017,,
143,2.22390924579307E+016,,,,,,,,,2.22390924579307E+016,,
144,0,,,,,,,,,0,,
145,0,,,,,,,,,0,,
146,2.19378169244322E+017,,,,,,,,,2.19378169244322E+017,,
147,2.13427695368488E+017,,,,,,,,,2.13427695368488E+017,,
148,2.17913555707807E+017,,,,,,,,,2.17913555707807E+017,,
149,2.16938147258541E+017,,,,,,,,,2.16938147258541E+017,,
150,0,,,,,,,,,0,,
151,315004863700233,,,,,,,,,315004863700233,,
152,3.47621287139202E+016,,,,,,,,,3.47621287139202E+016,,
153,6.97410422560219E+016,,,,,,,,,6.97410422560219E+016,,
154,1.06642506706021E+017,,,,,,,,,1.06642506706021E+017,,
155,1.39094033162812E+016,,,,,,,,,1.39094033162812E+016,,
156,1137178269769258,,,,,,,,,1137178269769258,,
157,1609487624322306,,,,,,,,,1609487624322306,,
158,1.03870460397165E+017,,,,,,,,,1.03870460397165E+017,,
159,2.84027210137993E+017,,,,,,,,,2.84027210137993E+017,,
160,3.12107347017241E+016,,,,,,,,,3.12107347017241E+016,,
161,1023199205926280,,,,,,,,,1023199205926280,,
162,1643283510321046,,,,,,,,,1643283510321046,,
163,4.354317824647E+016,,,,,,,,,4.354317824647E+016,,
164,1.71476571388363E+016,,,,,,,,,1.71476571388363E+016,,
165,1.28141727321659E+017,,,,,,,,,1.28141727321659E+017,,
166,1.11907770378342E+016,,,,,,,,,1.11907770378342E+016,,
167,0,,,,,,,,,0,,
168,17076039849667,,,,,,,,,17076039849667,,
169,310467510951304,,,,,,,,,310467510951304,,
170,8283087061413228,,,,,,,,,8283087061413228,,
171,0,,,,,,,,,0,,
172,565532594874625,,,,,,,,,565532594874625,,
173,6043699248931923,,,,,,,,,6043699248931923,,
174,2.20885473179561E+016,,,,,,,,,2.20885473179561E+016,,
175,161596602415504,,,,,,,,,161596602415504,,
176,465760814865517,,,,,,,,,465760814865517,,
177,1931615276011842,,,,,,,,,1931615276011842,,
178,9.67251852091689E+015,,,,,,,,,9.67251852091689E+015,,
179,0,,,,,,,,,0,,
180,0,,,,,,,,,0,,
181,944890246706395,,,,,,,,,944890246706395,,
182,0,,,,,,,,,0,,
183,1.22136198631985E+018,,,,,,,,,1.22136198631985E+018,,
184,0,,,,,,,,,0,,
185,1091897401922568,,,,,,,,,1091897401922568,,
186,5662670316039652,,,,,,,,,5662670316039652,,
187,1335833167574078,,,,,,,,,1335833167574078,,
188,1.0274511697196E+016,,,8.43344838836861E+017,,,8.33070327139665E+017,,,0,,
189,3507477003604796,,,,,,,,,3507477003604796,,
190,24423422379071,,,,,,,,,24423422379071,,
191,1193812251677804,,,,,,,,,1193812251677804,,
192,251356694449058,,,,,,,,,251356694449058,,
193,4471136362036006,,,,,,,,,4471136362036006,,
194,7072689639128811,,,,,,,,,7072689639128811,,
195,329444654261698,,,,,,,,,329444654261698,,
196,2007685156410061,,,,,,,,,2007685156410061,,
197,598921878082704,,,,,,,,,598921878082704,,
198,0,,,,,,,,,0,,
199,771884626746412,,,,,,,,,771884626746412,,
200,288565615022376,,,,,,,,,288565615022376,,
201,6839039459071823,,,5.69643543973787E+017,,,5.62804504514715E+017,,,0,,
202,36201697454861,,,,,,,,,36201697454861,,
203,222033066248690,,,,,,,,,222033066248690,,
204,0,,,,,,,,,0,,
205,0,,,,,,,,,0,,
206,1607785334345625,,,,,,,,,1607785334345625,,
207,355666543454777,,,,,,,,,355666543454777,,
208,664769954172293,,,,,,,,,664769954172293,,
209,70665158798399,,,,,,,,,70665158798399,,
210,444583724581765,,,,,,,,,444583724581765,,
211,7049741473102,,,,,,,,,7049741473102,,
212,1575121655689084,,,,,,,,,1575121655689084,,
213,1770262543693871,,,,,,,,,1770262543693871,,
214,243938852625310,,,,,,,,,243938852625310,,
215,775146214760105,,,,,,,,,775146214760105,,
216,0,,,,,,,,,0,,
217,0,,,,,,,,,0,,
218,5234115251615360,,,,,,,,,5234115251615360,,
219,3842304372929638,,,,,,,,,3842304372929638,,
220,1285302859041911,,,,,,,,,1285302859041911,,
221,2281344362832,,,,,,,,,2281344362832,,
222,497815114882802,,,,,,,,,497815114882802,,
223,77708863283632,,,,,,,,,77708863283632,,
224,0,,,,,,,,,0,,
225,479684079794,,,,,,,,,479684079794,,
226,0,,,,,,,,,0,,
227,5.90413774280597E+019,,,,,,,,,5.90413774280597E+019,,
228,2.28259815832664E+018,,,,,,,,,2.28259815832664E+018,,
229,2.61080995360438E+018,,,,,,,,,2.61080995360438E+018,,
230,475911615299259,,,,,,,,,475911615299259,,
231,0,,,,,,,,,0,,
232,1.54765544695638E+016,,,,,,,,,1.54765544695638E+016,,
233,0,,,,,,,,,0,,
234,3.02975084443491E+016,,,,,,,,,3.02975084443491E+016,,
235,1.94570114432322E+016,,,,,,,,,1.94570114432322E+016,,
236,3.05994424182647E+018,,,,,,,,,3.05994424182647E+018,,
237,2.48404736874133E+019,,,,,,,,,2.48404736874133E+019,,
238,2.16490595277378E+018,,,,,,,,,2.16490595277378E+018,,
239,0,,,,,,,,,0,,
240,3.83562064357943E+019,,,,,,,,,3.83562064357943E+019,,
241,1.22008719257365E+021,,,,,,,,,1.22008719257365E+021,,
242,4.93009244942275E+016,,,,,,,,,4.93009244942275E+016,,
243,0,,,,,,,,,0,,
244,0,,,,,,,,,0,,
245,2.34010060121718E+017,,,,,,,,,2.34010060121718E+017,,
246,9.18888855195515E+015,,,,,,,,,9.18888855195515E+015,,
247,0,,,,,,,,,0,,
248,0,,,,,,,,,0,,
249,0,,,,,,,,,0,,
250,0,,,,,,,,,0,,
251,0,,,,,,,,,0,,
252,6.74832250352747E+018,,,,,,,,,6.74832250352747E+018,,
253,2.02344709015397E+017,,,,,,,,,2.02344709015397E+017,,
254,3676247071653887,,,,,,,,,3676247071653887,,
255,5.97245930084682E+017,,,,,,,,,5.97245930084682E+017,,
256,1.44505852053852E+018,,,,,,,,,1.44505852053852E+018,,
257,2.97045903930281E+018,,,,,,,,,2.97045903930281E+018,,
258,1.19272907720571E+018,,,,,,,,,1.19272907720571E+018,,
259,7.39722821170097E+017,,,,,,,,,7.39722821170097E+017,,
260,4.77978024725473E+018,,,,,,,,,4.77978024725473E+018,,
261,2.99334313527508E+018,,,,,,,,,2.99334313527508E+018,,
262,0,,,,,,,,,0,,
263,0,,,,,,,,,0,,
264,5.79806823681509E+018,,,,,,,,,5.79806823681509E+018,,
265,9.42648090125746E+016,,,,,,,,,9.42648090125746E+016,,
266,1.12124444651493E+018,,,,,,,,,1.12124444651493E+018,,
267,6.24366499872739E+017,,,,,,,,,6.24366499872739E+017,,
268,1.47913428999026E+018,,,,,,,,,1.47913428999026E+018,,
269,3.12488503612881E+017,,,,,,,,,3.12488503612881E+017,,
270,1.80408852166478E+019,,,,,,,,,1.80408852166478E+019,,
271,2.46382098151804E+019,,,,,,,,,2.46382098151804E+019,,
272,6.89837046232832E+018,,,,,,,,,6.89837046232832E+018,,
273,1.43423362391559E+017,,,,,,,,,1.43423362391559E+017,,
274,1.86554510883588E+017,,,,,,,,,1.86554510883588E+017,,
275,0,,,,,,,,,0,,
276,1.11818583332049E+018,,,,,,,,,1.11818583332049E+018,,
277,3.71379071608864E+018,,,,,,,,,3.71379071608864E+018,,
278,4.82083615371577E+017,,,,,,,,,4.82083615371577E+017,,
279,3.09263384132839E+017,,,1.77561006782794E+018,,,1.4663466836951E+018,,,0,,
280,5.44379515795152E+017,,,,,,,,,5.44379515795152E+017,,
281,1.4257833908843E+018,,,,,,,,,1.4257833908843E+018,,
282,7566015600511806,,,,,,,,,7566015600511806,,
283,7.77812786480522E+016,,,,,,,,,7.77812786480522E+016,,
284,8.69344040785402E+018,,,,,,,,,8.69344040785402E+018,,
285,1.57458907968215E+018,,,,,,,,,1.57458907968215E+018,,
286,1.44041073147263E+017,,,,,,,,,1.44041073147263E+017,,
287,0,,,,,,,,,0,,
288,5.03521418355851E+017,,,,,,,,,5.03521418355851E+017,,
289,8361064467849019,,,,,,,,,8361064467849019,,
290,0,,,,,,,,,0,,
291,4.3527864434725E+017,,,,,,,,,4.3527864434725E+017,,
292,0,,,,,,,,,0,,
293,0,,,,,,,,,0,,
294,6.66727233940335E+017,,,,,,,,,6.66727233940335E+017,,
295,1277528616967793,,,,,,,,,1277528616967793,,
296,1.46124006279353E+017,,,,,,,,,1.46124006279353E+017,,
297,2.13965801479858E+016,,,,,,,,,2.13965801479858E+016,,
298,1.2585103955039E+018,,,,,,,,,1.2585103955039E+018,,
299,0,,,,,,,,,0,,
300,1.53190995728685E+017,,,,,,,,,1.53190995728685E+017,,
301,9.35791943878875E+016,,,,,,,,,9.35791943878875E+016,,
302,0,,,,,,,,,0,,
303,0,,,,,,,,,0,,
304,70504861664126,,,,,,,,,70504861664126,,
305,0,,,,,,,,,0,,
306,0,,,,,,,,,0,,
307,0,,,,,,,,,0,,
308,1.26395638823825E+018,,,,,,,,,1.26395638823825E+018,,
309,4.74254677989068E+017,,,,,,,,,4.74254677989068E+017,,
310,0,,,,,,,,,0,,
311,8.75391414203897E+016,,,,,,,,,8.75391414203897E+016,,
312,0,,,,,,,,,0,,
313,4.53029541568889E+018,,,,,,,,,4.53029541568889E+018,,
314,3.21884073950733E+016,,,,,,,,,3.21884073950733E+016,,
315,0,,,,,,,,,0,,
316,2.88617860233404E+017,,,,,,,,,2.88617860233404E+017,,
317,0,,,,,,,,,0,,
318,0,,,,,,,,,0,,
319,0,,,,,,,,,0,,
320,5.48101772378663E+016,,,,,,,,,5.48101772378663E+016,,
321,1.93956420441501E+018,,,,,,,,,1.93956420441501E+018,,
322,1.72646230247811E+017,,,,,,,,,1.72646230247811E+017,,
323,5.47492826798758E+017,,,,,,,,,5.47492826798758E+017,,
324,3.71359101398888E+016,,,,,,,,,3.71359101398888E+016,,
325,0,,,,,,,,,0,,
326,8.44107362698835E+018,,,,,,,,,8.44107362698835E+018,,
327,1.64222745741657E+018,,,,,,,,,1.64222745741657E+018,,
328,820089730494740,,,,,,,,,820089730494740,,
329,4.68830773465072E+016,,,,,,,,,4.68830773465072E+016,,
330,0,,,,,,,,,0,,
331,0,,,,,,,,,0,,
332,2.48459746984597E+018,,,,,,,,,2.48459746984597E+018,,
333,3.11218526040487E+019,,,,,,,,,3.11218526040487E+019,,
334,3.59079413323575E+018,,,,,,,,,3.59079413323575E+018,,
335,598321314885409,,,,,,,,,598321314885409,,
336,0,,,,,,,,,0,,
337,2.47788858268684E+017,,,,,,,,,2.47788858268684E+017,,
338,0,,,,,,,,,0,,
339,6.74258269683602E+016,,,,,,,,,6.74258269683602E+016,,
340,3876364654947974,,,,,,,,,3876364654947974,,
341,2.1310192828597E+018,,,,,,,,,2.1310192828597E+018,,
342,4.25727535604672E+016,,,,,,,,,4.25727535604672E+016,,
343,0,,,,,,,,,0,,
344,1.19846487412639E+018,,,,,,,,,1.19846487412639E+018,,
345,8.5697624716083E+016,,,,,,,,,8.5697624716083E+016,,
346,3.10513708657132E+019,,,,,,,,,3.10513708657132E+019,,
347,6.09887728599766E+018,,,,,,,,,6.09887728599766E+018,,
348,7.26739896876013E+016,,,,,,,,,7.26739896876013E+016,,
349,3.70484819161864E+016,,,,,,,,,3.70484819161864E+016,,
350,2.39919542639279E+017,,,,,,,,,2.39919542639279E+017,,
351,1.9992164067568E+017,,,,,,,,,1.9992164067568E+017,,
352,6.52717277176927E+019,,,,,,,,,6.52717277176927E+019,,
353,9.99555442502082E+016,,,,,,,,,9.99555442502082E+016,,
354,1307934479931948,,,,,,,,,1307934479931948,,
355,799802924452158,,,,,,,,,799802924452158,,
356,1.67853128004602E+018,,,,,,,,,1.67853128004602E+018,,
357,1.25303173241561E+018,,,,,,,,,1.25303173241561E+018,,
358,7292183229336921,,,,,,,,,7292183229336921,,
359,1.52928145238229E+018,,,,,,,,,1.52928145238229E+018,,
360,0,,,,,,,,,0,,
361,1.5144320147449E+017,,,,,,,,,1.5144320147449E+017,,
362,5.14397302300837E+017,,,,,,,,,5.14397302300837E+017,,
363,679559185036650,,,,,,,,,679559185036650,,
364,2.4515171841093E+018,,,,,,,,,2.4515171841093E+018,,
365,1.89531675252598E+017,,,,,,,,,1.89531675252598E+017,,
366,2.16746801705527E+017,,,,,,,,,2.16746801705527E+017,,
367,3.17101031340807E+017,,,,,,,,,3.17101031340807E+017,,
368,2.78996871050777E+017,,,,,,,,,2.78996871050777E+017,,
369,3.29188806985585E+017,,,,,,,,,3.29188806985585E+017,,
370,4.6672244203661E+016,,,,,,,,,4.6672244203661E+016,,
371,9.03181834645923E+018,,,,,,,,,9.03181834645923E+018,,
372,5.48453443242794E+016,,,,,,,,,5.48453443242794E+016,,
373,0,,,,,,,,,0,,
374,5.6078180542018E+017,,,,,,,,,5.6078180542018E+017,,
375,1.62498054090315E+017,,,,,,,,,1.62498054090315E+017,,
376,1.29821121141566E+017,,,,,,,,,1.29821121141566E+017,,
377,47998814135096,,,,,,,,,47998814135096,,
378,7.25785459291789E+018,,,,,,,,,7.25785459291789E+018,,
379,0,,,,,,,,,0,,
380,0,,,,,,,,,0,,
381,4.05529550316332E+017,,,,,,,,,4.05529550316332E+017,,
382,6.92384434112605E+016,,,,,,,,,6.92384434112605E+016,,
383,6.16119102738534E+016,,,,,,,,,6.16119102738534E+016,,
384,4.8268512429598E+019,,,,,,,,,4.8268512429598E+019,,
385,3.29535843096586E+017,,,,,,,,,3.29535843096586E+017,,
386,6.82044220082879E+016,,,,,,,,,6.82044220082879E+016,,
387,1797127136856215,,,,,,,,,1797127136856215,,
388,0,,,,,,,,,0,,
389,0,,,,,,,,,0,,
390,0,,,,,,,,,0,,
391,1.20261382989288E+017,,,,,,,,,1.20261382989288E+017,,
392,0,,,,,,,,,0,,
393,0,,,,,,,,,0,,
394,0,,,,,,,,,0,,
395,5.35944276630372E+016,,,,,,,,,5.35944276630372E+016,,
396,2.69401109431862E+018,,,,,,,,,2.69401109431862E+018,,
397,4.54024078760892E+017,,,,,,,,,4.54024078760892E+017,,
398,0,,,,,,,,,0,,
399,4.67703797803524E+016,,,,,,,,,4.67703797803524E+016,,
400,9.97846671283186E+016,,,,,,,,,9.97846671283186E+016,,
401,4.33114450611141E+016,,,,,,,,,4.33114450611141E+016,,
402,210997452970210,,,,,,,,,210997452970210,,
403,3.87616204431835E+017,,,,,,,,,3.87616204431835E+017,,
404,2.89354815211063E+017,,,,,,,,,2.89354815211063E+017,,
405,0,,,,,,,,,0,,
406,1.99831850715549E+016,,,,,,,,,1.99831850715549E+016,,
407,4531380197070564,,,,,,,,,4531380197070564,,
408,1.73146366693196E+018,,,,,,,,,1.73146366693196E+018,,
409,7664906280468422,,,,,,,,,7664906280468422,,
410,7.92363899493772E+017,,,,,,,,,7.92363899493772E+017,,
411,9.17504706445885E+017,,,,,,,,,9.17504706445885E+017,,
412,0,,,,,,,,,0,,
413,7.47925697622414E+016,,,,,,,,,7.47925697622414E+016,,
414,4.71120419525868E+016,,,,,,,,,4.71120419525868E+016,,
415,4.70725484853892E+017,,,,,,,,,4.70725484853892E+017,,
416,0,,,,,,,,,0,,
417,0,,,,,,,,,0,,
418,4.07971086586629E+017,,,,,,,,,4.07971086586629E+017,,
419,3.86605885132589E+018,,,,,,,,,3.86605885132589E+018,,
420,1.15577141443647E+016,,,,,,,,,1.15577141443647E+016,,
421,2.18590434901133E+017,,,,,,,,,2.18590434901133E+017,,
422,2.68099964930752E+017,,,,,,,,,2.68099964930752E+017,,
423,9.32214081174679E+017,,,,,,,,,9.32214081174679E+017,,
424,1.84369628661908E+018,,,,,,,,,1.84369628661908E+018,,
425,4.76195323936751E+017,,,,,,,,,4.76195323936751E+017,,
426,2.01159616360889E+017,,,,,,,,,2.01159616360889E+017,,
427,446837557775310,,,,,,,,,446837557775310,,
428,2.74369063128514E+017,,,,,,,,,2.74369063128514E+017,,
429,0,,,,,,,,,0,,
430,9.05880340379851E+017,,,,,,,,,9.05880340379851E+017,,
431,1.64465475471791E+017,,,,,,,,,1.64465475471791E+017,,
432,6.6611747055465E+017,,,,,,,,,6.6611747055465E+017,,
433,0,,,,,,,,,0,,
434,0,,,,,,,,,0,,
435,1.63581243868542E+018,,,,,,,,,1.63581243868542E+018,,
436,1.66589430380793E+016,,,,,,,,,1.66589430380793E+016,,
437,3.36493015474821E+016,,,,,,,,,3.36493015474821E+016,,
438,291630698454534,,,,,,,,,291630698454534,,
439,0,,,,,,,,,0,,
440,3.07579473539898E+016,,,,,,,,,3.07579473539898E+016,,
441,3.95126505668266E+016,,,6.15635331160717E+017,,,5.7612268059389E+017,,,0,,
442,5.43260806351809E+016,,,,,,,,,5.43260806351809E+016,,
443,1.47930052820218E+017,,,,,,,,,1.47930052820218E+017,,
444,9.91399730159483E+017,,,,,,,,,9.91399730159483E+017,,
445,7.47307250858244E+017,,,,,,,,,7.47307250858244E+017,,
446,0,,,,,,,,,0,,
447,1.11048107092664E+017,,,,,,,,,1.11048107092664E+017,,
448,0,,,,,,,,,0,,
449,0,,,,,,,,,0,,
450,0,,,,,,,,,0,,
451,0,,,,,,,,,0,,
452,259902875181720,,,,,,,,,259902875181720,,
453,0,,,,,,,,,0,,
454,2.29835261441593E+018,,,,,,,,,2.29835261441593E+018,,
455,1.71268554181952E+018,,,,,,,,,1.71268554181952E+018,,
456,5.23593642415633E+017,,,,,,,,,5.23593642415633E+017,,
457,6.34444883240151E+017,,,7.62598737048971E+017,,,1.2815385380882E+017,,,0,,
458,9.97170844593403E+017,,,,,,,,,9.97170844593403E+017,,
459,5.04045359511764E+016,,,,,,,,,5.04045359511764E+016,,
460,1491047205527159,,,,,,,,,1491047205527159,,
461,5413578104662489,,,,,,,,,5413578104662489,,
462,2.50608954588419E+017,,,,,,,,,2.50608954588419E+017,,
463,1.04033150361032E+017,,,,,,,,,1.04033150361032E+017,,
464,7.33123191261743E+018,,,,,,,,,7.33123191261743E+018,,
465,6.29342668656191E+017,,,,,,,,,6.29342668656191E+017,,
466,9.07102444234313E+017,,,,,,,,,9.07102444234313E+017,,
467,4.88960679481815E+016,,,,,,,,,4.88960679481815E+016,,
468,5.99905763221127E+016,,,,,,,,,5.99905763221127E+016,,
469,2.04240872937242E+017,,,,,,,,,2.04240872937242E+017,,
470,2.05646354622051E+017,,,,,,,,,2.05646354622051E+017,,
471,1.94942328324154E+017,,,,,,,,,1.94942328324154E+017,,
472,4.12859451861549E+017,,,,,,,,,4.12859451861549E+017,,
473,2.42480753167848E+016,,,,,,,,,2.42480753167848E+016,,
474,0,,,,,,,,,0,,
475,0,,,,,,,,,0,,
476,0,,,,,,,,,0,,
477,0,,,,,,,,,0,,
478,3.86135232689361E+017,,,,,,,,,3.86135232689361E+017,,
479,5.73977122911463E+018,,,,,,,,,5.73977122911463E+018,,
480,9.69820344222405E+015,,,,,,,,,9.69820344222405E+015,,
481,0,,,,,,,,,0,,
482,7.08044692594575E+016,,,,,,,,,7.08044692594575E+016,,
483,1.49813999660281E+017,,,,,,,,,1.49813999660281E+017,,
484,3.18708596666351E+017,,,,,,,,,3.18708596666351E+017,,
485,9.11722704467424E+017,,,,,,,,,9.11722704467424E+017,,
486,2.56031796119374E+017,,,,,,,,,2.56031796119374E+017,,
487,1.4175194284376E+016,,,,,,,,,1.4175194284376E+016,,
488,0,,,,,,,,,0,,
489,2.4469760997249E+016,,,,,,,,,2.4469760997249E+016,,
490,8.2313260691114E+017,,,,,,,,,8.2313260691114E+017,,
491,0,,,,,,,,,0,,
492,6.79761906406483E+017,,,,,,,,,6.79761906406483E+017,,
493,9.38911034836521E+016,,,,,,,,,9.38911034836521E+016,,
494,1.76131530579723E+017,,,,,,,,,1.76131530579723E+017,,
495,4.04928529819368E+017,,,,,,,,,4.04928529819368E+017,,
496,1.01397334042378E+019,,,,,,,,,1.01397334042378E+019,,
497,5.73805580792182E+016,,,,,,,,,5.73805580792182E+016,,
498,5.15601865149148E+016,,,,,,,,,5.15601865149148E+016,,
